Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
1,0:00:00,75,,,,,,,,
,0:00:01,79,,,,,,,,
,0:00:02,85,,,,,,,,
,0:00:03,86,,,,,,,,
,0:00:04,89,,,,,,,,
,0:00:05,88,,,,,,,,
,0:00:06,88,,,,,,,,
,0:00:07,86,,,,,,,,
,0:00:08,86,,,,,,,,
,0:00:09,86,,,,,,,,
,0:00:10,86,,,,,,,,
,0:00:11,87,,,,,,,,
,0:00:12,88,,,,,,,,
,0:00:13,90,,,,,,,,
,0:00:14,91,,,,,,,,
,0:00:15,92,,,,,,,,
,0:00:16,93,,,,,,,,
,0:00:17,95,,,,,,,,
,0:00:18,96,,,,,,,,
,0:00:19,97,,,,,,,,
,0:00:20,97,,,,,,,,
,0:00:21,99,,,,,,,,
,0:00:22,99,,,,,,,,
,0:00:23,100,,,,,,,,
,0:00:24,104,,,,,,,,
,0:00:25,104,,,,,,,,
,0:00:26,105,,,,,,,,
,0:00:27,105,,,,,,,,
,0:00:28,105,,,,,,,,
,0:00:29,105,,,,,,,,
,0:00:30,105,,,,,,,,
,0:00:31,105,,,,,,,,
,0:00:32,106,,,,,,,,
,0:00:33,106,,,,,,,,
,0:00:34,106,,,,,,,,
,0:00:35,105,,,,,,,,
,0:00:36,102,,,,,,,,
,0:00:37,99,,,,,,,,
,0:00:38,98,,,,,,,,
,0:00:39,99,,,,,,,,
,0:00:40,100,,,,,,,,
,0:00:41,100,,,,,,,,
,0:00:42,103,,,,,,,,
,0:00:43,104,,,,,,,,
,0:00:44,103,,,,,,,,
,0:00:45,101,,,,,,,,
,0:00:46,101,,,,,,,,
,0:00:47,95,,,,,,,,
,0:00:48,95,,,,,,,,
,0:00:49,96,,,,,,,,
,0:00:50,99,,,,,,,,
,0:00:51,99,,,,,,,,
,0:00:52,102,,,,,,,,
,0:00:53,103,,,,,,,,
,0:00:54,103,,,,,,,,
,0:00:55,104,,,,,,,,
,0:00:56,104,,,,,,,,
,0:00:57,105,,,,,,,,
,0:00:58,105,,,,,,,,
,0:00:59,107,,,,,,,,
,0:01:00,107,,,,,,,,
,0:01:01,107,,,,,,,,
,0:01:02,107,,,,,,,,
,0:01:03,108,,,,,,,,
,0:01:04,109,,,,,,,,
,0:01:05,109,,,,,,,,
,0:01:06,110,,,,,,,,
,0:01:07,111,,,,,,,,
,0:01:08,112,,,,,,,,
,0:01:09,113,,,,,,,,
,0:01:10,113,,,,,,,,
,0:01:11,113,,,,,,,,
,0:01:12,113,,,,,,,,
,0:01:13,113,,,,,,,,
,0:01:14,112,,,,,,,,
,0:01:15,110,,,,,,,,
,0:01:16,106,,,,,,,,
,0:01:17,104,,,,,,,,
,0:01:18,104,,,,,,,,
,0:01:19,104,,,,,,,,
,0:01:20,104,,,,,,,,
,0:01:21,105,,,,,,,,
,0:01:22,105,,,,,,,,
,0:01:23,106,,,,,,,,
,0:01:24,106,,,,,,,,
,0:01:25,106,,,,,,,,
,0:01:26,106,,,,,,,,
,0:01:27,105,,,,,,,,
,0:01:28,105,,,,,,,,
,0:01:29,106,,,,,,,,
,0:01:30,107,,,,,,,,
,0:01:31,108,,,,,,,,
,0:01:32,109,,,,,,,,
,0:01:33,109,,,,,,,,
,0:01:34,108,,,,,,,,
,0:01:35,107,,,,,,,,
,0:01:36,107,,,,,,,,
,0:01:37,107,,,,,,,,
,0:01:38,108,,,,,,,,
,0:01:39,110,,,,,,,,
,0:01:40,110,,,,,,,,
,0:01:41,111,,,,,,,,
,0:01:42,114,,,,,,,,
,0:01:43,117,,,,,,,,
,0:01:44,117,,,,,,,,
,0:01:45,111,,,,,,,,
,0:01:46,109,,,,,,,,
,0:01:47,107,,,,,,,,
,0:01:48,104,,,,,,,,
,0:01:49,102,,,,,,,,
,0:01:50,99,,,,,,,,
,0:01:51,98,,,,,,,,
,0:01:52,97,,,,,,,,
,0:01:53,97,,,,,,,,
,0:01:54,99,,,,,,,,
,0:01:55,99,,,,,,,,
,0:01:56,101,,,,,,,,
,0:01:57,101,,,,,,,,
,0:01:58,101,,,,,,,,
,0:01:59,102,,,,,,,,
,0:02:00,103,,,,,,,,
,0:02:01,103,,,,,,,,
,0:02:02,102,,,,,,,,
,0:02:03,102,,,,,,,,
,0:02:04,101,,,,,,,,
,0:02:05,102,,,,,,,,
,0:02:06,102,,,,,,,,
,0:02:07,102,,,,,,,,
,0:02:08,102,,,,,,,,
,0:02:09,102,,,,,,,,
,0:02:10,102,,,,,,,,
,0:02:11,103,,,,,,,,
,0:02:12,105,,,,,,,,
,0:02:13,106,,,,,,,,
,0:02:14,108,,,,,,,,
,0:02:15,109,,,,,,,,
,0:02:16,107,,,,,,,,
,0:02:17,106,,,,,,,,
,0:02:18,104,,,,,,,,
,0:02:19,103,,,,,,,,
,0:02:20,104,,,,,,,,
,0:02:21,104,,,,,,,,
,0:02:22,105,,,,,,,,
,0:02:23,106,,,,,,,,
,0:02:24,107,,,,,,,,
,0:02:25,107,,,,,,,,
,0:02:26,108,,,,,,,,
,0:02:27,109,,,,,,,,
,0:02:28,109,,,,,,,,
,0:02:29,109,,,,,,,,
,0:02:30,108,,,,,,,,
,0:02:31,108,,,,,,,,
,0:02:32,107,,,,,,,,
,0:02:33,107,,,,,,,,
,0:02:34,108,,,,,,,,
,0:02:35,109,,,,,,,,
,0:02:36,110,,,,,,,,
,0:02:37,110,,,,,,,,
,0:02:38,110,,,,,,,,
,0:02:39,108,,,,,,,,
,0:02:40,108,,,,,,,,
,0:02:41,107,,,,,,,,
,0:02:42,108,,,,,,,,
,0:02:43,108,,,,,,,,
,0:02:44,108,,,,,,,,
,0:02:45,107,,,,,,,,
,0:02:46,106,,,,,,,,
,0:02:47,106,,,,,,,,
,0:02:48,107,,,,,,,,
,0:02:49,108,,,,,,,,
,0:02:50,110,,,,,,,,
,0:02:51,111,,,,,,,,
,0:02:52,112,,,,,,,,
,0:02:53,112,,,,,,,,
,0:02:54,114,,,,,,,,
,0:02:55,114,,,,,,,,
,0:02:56,115,,,,,,,,
,0:02:57,117,,,,,,,,
,0:02:58,118,,,,,,,,
,0:02:59,115,,,,,,,,
,0:03:00,113,,,,,,,,
,0:03:01,113,,,,,,,,
,0:03:02,112,,,,,,,,
,0:03:03,113,,,,,,,,
,0:03:04,114,,,,,,,,
,0:03:05,114,,,,,,,,
,0:03:06,113,,,,,,,,
,0:03:07,112,,,,,,,,
,0:03:08,111,,,,,,,,
,0:03:09,108,,,,,,,,
,0:03:10,107,,,,,,,,
,0:03:11,107,,,,,,,,
,0:03:12,107,,,,,,,,
,0:03:13,107,,,,,,,,
,0:03:14,108,,,,,,,,
,0:03:15,109,,,,,,,,
,0:03:16,109,,,,,,,,
,0:03:17,109,,,,,,,,
,0:03:18,109,,,,,,,,
,0:03:19,107,,,,,,,,
,0:03:20,106,,,,,,,,
,0:03:21,106,,,,,,,,
,0:03:22,106,,,,,,,,
,0:03:23,106,,,,,,,,
,0:03:24,107,,,,,,,,
,0:03:25,108,,,,,,,,
,0:03:26,109,,,,,,,,
,0:03:27,108,,,,,,,,
,0:03:28,107,,,,,,,,
,0:03:29,105,,,,,,,,
,0:03:30,105,,,,,,,,
,0:03:31,105,,,,,,,,
,0:03:32,106,,,,,,,,
,0:03:33,108,,,,,,,,
,0:03:34,109,,,,,,,,
,0:03:35,110,,,,,,,,
,0:03:36,110,,,,,,,,
,0:03:37,110,,,,,,,,
,0:03:38,108,,,,,,,,
,0:03:39,107,,,,,,,,
,0:03:40,107,,,,,,,,
,0:03:41,108,,,,,,,,
,0:03:42,108,,,,,,,,
,0:03:43,110,,,,,,,,
,0:03:44,110,,,,,,,,
,0:03:45,110,,,,,,,,
,0:03:46,108,,,,,,,,
,0:03:47,107,,,,,,,,
,0:03:48,107,,,,,,,,
,0:03:49,107,,,,,,,,
,0:03:50,109,,,,,,,,
,0:03:51,110,,,,,,,,
,0:03:52,112,,,,,,,,
,0:03:53,112,,,,,,,,
,0:03:54,112,,,,,,,,
,0:03:55,111,,,,,,,,
,0:03:56,111,,,,,,,,
,0:03:57,109,,,,,,,,
,0:03:58,109,,,,,,,,
,0:03:59,109,,,,,,,,
,0:04:00,107,,,,,,,,
,0:04:01,105,,,,,,,,
,0:04:02,104,,,,,,,,
,0:04:03,105,,,,,,,,
,0:04:04,105,,,,,,,,
,0:04:05,106,,,,,,,,
,0:04:06,105,,,,,,,,
,0:04:07,104,,,,,,,,
,0:04:08,103,,,,,,,,
,0:04:09,102,,,,,,,,
,0:04:10,103,,,,,,,,
,0:04:11,104,,,,,,,,
,0:04:12,106,,,,,,,,
,0:04:13,106,,,,,,,,
,0:04:14,107,,,,,,,,
,0:04:15,107,,,,,,,,
,0:04:16,107,,,,,,,,
,0:04:17,106,,,,,,,,
,0:04:18,107,,,,,,,,
,0:04:19,109,,,,,,,,
,0:04:20,109,,,,,,,,
,0:04:21,110,,,,,,,,
,0:04:22,109,,,,,,,,
,0:04:23,109,,,,,,,,
,0:04:24,110,,,,,,,,
,0:04:25,110,,,,,,,,
,0:04:26,110,,,,,,,,
,0:04:27,109,,,,,,,,
,0:04:28,109,,,,,,,,
,0:04:29,110,,,,,,,,
,0:04:30,110,,,,,,,,
,0:04:31,110,,,,,,,,
,0:04:32,110,,,,,,,,
,0:04:33,110,,,,,,,,
,0:04:34,111,,,,,,,,
,0:04:35,111,,,,,,,,
,0:04:36,109,,,,,,,,
,0:04:37,108,,,,,,,,
,0:04:38,107,,,,,,,,
,0:04:39,108,,,,,,,,
,0:04:40,109,,,,,,,,
,0:04:41,111,,,,,,,,
,0:04:42,113,,,,,,,,
,0:04:43,114,,,,,,,,
,0:04:44,114,,,,,,,,
,0:04:45,116,,,,,,,,
,0:04:46,117,,,,,,,,
,0:04:47,117,,,,,,,,
,0:04:48,116,,,,,,,,
,0:04:49,116,,,,,,,,
,0:04:50,115,,,,,,,,
,0:04:51,113,,,,,,,,
,0:04:52,112,,,,,,,,
,0:04:53,110,,,,,,,,
,0:04:54,109,,,,,,,,
,0:04:55,109,,,,,,,,
,0:04:56,110,,,,,,,,
,0:04:57,111,,,,,,,,
,0:04:58,111,,,,,,,,
,0:04:59,111,,,,,,,,
,0:05:00,112,,,,,,,,
,0:05:01,111,,,,,,,,
,0:05:02,109,,,,,,,,
,0:05:03,108,,,,,,,,
,0:05:04,105,,,,,,,,
,0:05:05,105,,,,,,,,
,0:05:06,105,,,,,,,,
,0:05:07,107,,,,,,,,
,0:05:08,107,,,,,,,,
,0:05:09,109,,,,,,,,
,0:05:10,110,,,,,,,,
,0:05:11,111,,,,,,,,
,0:05:12,111,,,,,,,,
,0:05:13,110,,,,,,,,
,0:05:14,110,,,,,,,,
,0:05:15,108,,,,,,,,
,0:05:16,108,,,,,,,,
,0:05:17,109,,,,,,,,
,0:05:18,110,,,,,,,,
,0:05:19,111,,,,,,,,
,0:05:20,111,,,,,,,,
,0:05:21,110,,,,,,,,
,0:05:22,109,,,,,,,,
,0:05:23,109,,,,,,,,
,0:05:24,109,,,,,,,,
,0:05:25,110,,,,,,,,
,0:05:26,112,,,,,,,,
,0:05:27,114,,,,,,,,
,0:05:28,116,,,,,,,,
,0:05:29,116,,,,,,,,
,0:05:30,116,,,,,,,,
,0:05:31,115,,,,,,,,
,0:05:32,115,,,,,,,,
,0:05:33,114,,,,,,,,
,0:05:34,115,,,,,,,,
,0:05:35,114,,,,,,,,
,0:05:36,112,,,,,,,,
,0:05:37,112,,,,,,,,
,0:05:38,112,,,,,,,,
,0:05:39,113,,,,,,,,
,0:05:40,115,,,,,,,,
,0:05:41,115,,,,,,,,
,0:05:42,116,,,,,,,,
,0:05:43,118,,,,,,,,
,0:05:44,115,,,,,,,,
,0:05:45,115,,,,,,,,
,0:05:46,113,,,,,,,,
,0:05:47,111,,,,,,,,
,0:05:48,111,,,,,,,,
,0:05:49,111,,,,,,,,
,0:05:50,113,,,,,,,,
,0:05:51,114,,,,,,,,
,0:05:52,114,,,,,,,,
,0:05:53,114,,,,,,,,
,0:05:54,114,,,,,,,,
,0:05:55,113,,,,,,,,
,0:05:56,112,,,,,,,,
,0:05:57,112,,,,,,,,
,0:05:58,112,,,,,,,,
,0:05:59,113,,,,,,,,
,0:06:00,114,,,,,,,,
,0:06:01,115,,,,,,,,
,0:06:02,116,,,,,,,,
,0:06:03,116,,,,,,,,
,0:06:04,114,,,,,,,,
,0:06:05,113,,,,,,,,
,0:06:06,109,,,,,,,,
,0:06:07,109,,,,,,,,
,0:06:08,111,,,,,,,,
,0:06:09,111,,,,,,,,
,0:06:10,113,,,,,,,,
,0:06:11,114,,,,,,,,
,0:06:12,115,,,,,,,,
,0:06:13,115,,,,,,,,
,0:06:14,113,,,,,,,,
,0:06:15,112,,,,,,,,
,0:06:16,112,,,,,,,,
,0:06:17,111,,,,,,,,
,0:06:18,112,,,,,,,,
,0:06:19,113,,,,,,,,
,0:06:20,114,,,,,,,,
,0:06:21,114,,,,,,,,
,0:06:22,115,,,,,,,,
,0:06:23,115,,,,,,,,
,0:06:24,115,,,,,,,,
,0:06:25,115,,,,,,,,
,0:06:26,115,,,,,,,,
,0:06:27,115,,,,,,,,
,0:06:28,116,,,,,,,,
,0:06:29,117,,,,,,,,
,0:06:30,117,,,,,,,,
,0:06:31,117,,,,,,,,
,0:06:32,117,,,,,,,,
,0:06:33,117,,,,,,,,
,0:06:34,116,,,,,,,,
,0:06:35,115,,,,,,,,
,0:06:36,114,,,,,,,,
,0:06:37,114,,,,,,,,
,0:06:38,115,,,,,,,,
,0:06:39,116,,,,,,,,
,0:06:40,116,,,,,,,,
,0:06:41,115,,,,,,,,
,0:06:42,113,,,,,,,,
,0:06:43,112,,,,,,,,
,0:06:44,111,,,,,,,,
,0:06:45,111,,,,,,,,
,0:06:46,110,,,,,,,,
,0:06:47,111,,,,,,,,
,0:06:48,113,,,,,,,,
,0:06:49,115,,,,,,,,
,0:06:50,115,,,,,,,,
,0:06:51,116,,,,,,,,
,0:06:52,114,,,,,,,,
,0:06:53,113,,,,,,,,
,0:06:54,112,,,,,,,,
,0:06:55,112,,,,,,,,
,0:06:56,113,,,,,,,,
,0:06:57,113,,,,,,,,
,0:06:58,114,,,,,,,,
,0:06:59,115,,,,,,,,
,0:07:00,115,,,,,,,,
,0:07:01,113,,,,,,,,
,0:07:02,112,,,,,,,,
,0:07:03,112,,,,,,,,
,0:07:04,113,,,,,,,,
,0:07:05,115,,,,,,,,
,0:07:06,116,,,,,,,,
,0:07:07,117,,,,,,,,
,0:07:08,117,,,,,,,,
,0:07:09,117,,,,,,,,
,0:07:10,117,,,,,,,,
,0:07:11,115,,,,,,,,
,0:07:12,114,,,,,,,,
,0:07:13,113,,,,,,,,
,0:07:14,114,,,,,,,,
,0:07:15,116,,,,,,,,
,0:07:16,116,,,,,,,,
,0:07:17,116,,,,,,,,
,0:07:18,115,,,,,,,,
,0:07:19,115,,,,,,,,
,0:07:20,113,,,,,,,,
,0:07:21,113,,,,,,,,
,0:07:22,112,,,,,,,,
,0:07:23,111,,,,,,,,
,0:07:24,111,,,,,,,,
,0:07:25,112,,,,,,,,
,0:07:26,114,,,,,,,,
,0:07:27,116,,,,,,,,
,0:07:28,117,,,,,,,,
,0:07:29,117,,,,,,,,
,0:07:30,116,,,,,,,,
,0:07:31,116,,,,,,,,
,0:07:32,113,,,,,,,,
,0:07:33,113,,,,,,,,
,0:07:34,112,,,,,,,,
,0:07:35,112,,,,,,,,
,0:07:36,112,,,,,,,,
,0:07:37,114,,,,,,,,
,0:07:38,114,,,,,,,,
,0:07:39,114,,,,,,,,
,0:07:40,113,,,,,,,,
,0:07:41,113,,,,,,,,
,0:07:42,113,,,,,,,,
,0:07:43,114,,,,,,,,
,0:07:44,114,,,,,,,,
,0:07:45,115,,,,,,,,
,0:07:46,116,,,,,,,,
,0:07:47,116,,,,,,,,
,0:07:48,116,,,,,,,,
,0:07:49,116,,,,,,,,
,0:07:50,116,,,,,,,,
,0:07:51,116,,,,,,,,
,0:07:52,116,,,,,,,,
,0:07:53,117,,,,,,,,
,0:07:54,117,,,,,,,,
,0:07:55,117,,,,,,,,
,0:07:56,118,,,,,,,,
,0:07:57,116,,,,,,,,
,0:07:58,116,,,,,,,,
,0:07:59,113,,,,,,,,
,0:08:00,112,,,,,,,,
,0:08:01,112,,,,,,,,
,0:08:02,115,,,,,,,,
,0:08:03,116,,,,,,,,
,0:08:04,117,,,,,,,,
,0:08:05,117,,,,,,,,
,0:08:06,116,,,,,,,,
,0:08:07,116,,,,,,,,
,0:08:08,116,,,,,,,,
,0:08:09,117,,,,,,,,
,0:08:10,117,,,,,,,,
,0:08:11,117,,,,,,,,
,0:08:12,117,,,,,,,,
,0:08:13,117,,,,,,,,
,0:08:14,116,,,,,,,,
,0:08:15,116,,,,,,,,
,0:08:16,114,,,,,,,,
,0:08:17,114,,,,,,,,
,0:08:18,114,,,,,,,,
,0:08:19,115,,,,,,,,
,0:08:20,116,,,,,,,,
,0:08:21,115,,,,,,,,
,0:08:22,115,,,,,,,,
,0:08:23,114,,,,,,,,
,0:08:24,114,,,,,,,,
,0:08:25,115,,,,,,,,
,0:08:26,117,,,,,,,,
,0:08:27,118,,,,,,,,
,0:08:28,118,,,,,,,,
,0:08:29,117,,,,,,,,
,0:08:30,116,,,,,,,,
,0:08:31,116,,,,,,,,
,0:08:32,116,,,,,,,,
,0:08:33,116,,,,,,,,
,0:08:34,116,,,,,,,,
,0:08:35,117,,,,,,,,
,0:08:36,117,,,,,,,,
,0:08:37,117,,,,,,,,
,0:08:38,117,,,,,,,,
,0:08:39,117,,,,,,,,
,0:08:40,117,,,,,,,,
,0:08:41,116,,,,,,,,
,0:08:42,115,,,,,,,,
,0:08:43,114,,,,,,,,
,0:08:44,113,,,,,,,,
,0:08:45,113,,,,,,,,
,0:08:46,113,,,,,,,,
,0:08:47,115,,,,,,,,
,0:08:48,116,,,,,,,,
,0:08:49,117,,,,,,,,
,0:08:50,116,,,,,,,,
,0:08:51,116,,,,,,,,
,0:08:52,115,,,,,,,,
,0:08:53,115,,,,,,,,
,0:08:54,116,,,,,,,,
,0:08:55,116,,,,,,,,
,0:08:56,116,,,,,,,,
,0:08:57,117,,,,,,,,
,0:08:58,117,,,,,,,,
,0:08:59,117,,,,,,,,
,0:09:00,117,,,,,,,,
,0:09:01,117,,,,,,,,
,0:09:02,115,,,,,,,,
,0:09:03,114,,,,,,,,
,0:09:04,114,,,,,,,,
,0:09:05,113,,,,,,,,
,0:09:06,114,,,,,,,,
,0:09:07,115,,,,,,,,
,0:09:08,116,,,,,,,,
,0:09:09,118,,,,,,,,
,0:09:10,118,,,,,,,,
,0:09:11,118,,,,,,,,
,0:09:12,118,,,,,,,,
,0:09:13,116,,,,,,,,
,0:09:14,117,,,,,,,,
,0:09:15,118,,,,,,,,
,0:09:16,118,,,,,,,,
,0:09:17,119,,,,,,,,
,0:09:18,119,,,,,,,,
,0:09:19,119,,,,,,,,
,0:09:20,120,,,,,,,,
,0:09:21,122,,,,,,,,
,0:09:22,122,,,,,,,,
,0:09:23,122,,,,,,,,
,0:09:24,121,,,,,,,,
,0:09:25,121,,,,,,,,
,0:09:26,119,,,,,,,,
,0:09:27,119,,,,,,,,
,0:09:28,120,,,,,,,,
,0:09:29,120,,,,,,,,
,0:09:30,121,,,,,,,,
,0:09:31,121,,,,,,,,
,0:09:32,119,,,,,,,,
,0:09:33,118,,,,,,,,
,0:09:34,117,,,,,,,,
,0:09:35,116,,,,,,,,
,0:09:36,116,,,,,,,,
,0:09:37,116,,,,,,,,
,0:09:38,117,,,,,,,,
,0:09:39,119,,,,,,,,
,0:09:40,120,,,,,,,,
,0:09:41,121,,,,,,,,
,0:09:42,122,,,,,,,,
,0:09:43,122,,,,,,,,
,0:09:44,121,,,,,,,,
,0:09:45,121,,,,,,,,
,0:09:46,120,,,,,,,,
,0:09:47,120,,,,,,,,
,0:09:48,120,,,,,,,,
,0:09:49,120,,,,,,,,
,0:09:50,120,,,,,,,,
,0:09:51,120,,,,,,,,
,0:09:52,120,,,,,,,,
,0:09:53,120,,,,,,,,
,0:09:54,119,,,,,,,,
,0:09:55,117,,,,,,,,
,0:09:56,115,,,,,,,,
,0:09:57,115,,,,,,,,
,0:09:58,114,,,,,,,,
,0:09:59,115,,,,,,,,
,0:10:00,115,,,,,,,,
,0:10:01,116,,,,,,,,
,0:10:02,117,,,,,,,,
,0:10:03,119,,,,,,,,
,0:10:04,120,,,,,,,,
,0:10:05,121,,,,,,,,
,0:10:06,122,,,,,,,,
,0:10:07,123,,,,,,,,
,0:10:08,123,,,,,,,,
,0:10:09,123,,,,,,,,
,0:10:10,123,,,,,,,,
,0:10:11,124,,,,,,,,
,0:10:12,125,,,,,,,,
,0:10:13,127,,,,,,,,
,0:10:14,129,,,,,,,,
,0:10:15,131,,,,,,,,
,0:10:16,133,,,,,,,,
,0:10:17,134,,,,,,,,
,0:10:18,135,,,,,,,,
,0:10:19,136,,,,,,,,
,0:10:20,137,,,,,,,,
,0:10:21,137,,,,,,,,
,0:10:22,137,,,,,,,,
,0:10:23,138,,,,,,,,
,0:10:24,138,,,,,,,,
,0:10:25,138,,,,,,,,
,0:10:26,138,,,,,,,,
,0:10:27,138,,,,,,,,
,0:10:28,138,,,,,,,,
,0:10:29,138,,,,,,,,
,0:10:30,139,,,,,,,,
,0:10:31,139,,,,,,,,
,0:10:32,139,,,,,,,,
,0:10:33,138,,,,,,,,
,0:10:34,136,,,,,,,,
,0:10:35,136,,,,,,,,
,0:10:36,135,,,,,,,,
,0:10:37,135,,,,,,,,
,0:10:38,134,,,,,,,,
,0:10:39,134,,,,,,,,
,0:10:40,136,,,,,,,,
,0:10:41,138,,,,,,,,
,0:10:42,139,,,,,,,,
,0:10:43,140,,,,,,,,
,0:10:44,140,,,,,,,,
,0:10:45,141,,,,,,,,
,0:10:46,141,,,,,,,,
,0:10:47,141,,,,,,,,
,0:10:48,141,,,,,,,,
,0:10:49,142,,,,,,,,
,0:10:50,143,,,,,,,,
,0:10:51,144,,,,,,,,
,0:10:52,145,,,,,,,,
,0:10:53,146,,,,,,,,
,0:10:54,147,,,,,,,,
,0:10:55,147,,,,,,,,
,0:10:56,147,,,,,,,,
,0:10:57,148,,,,,,,,
,0:10:58,148,,,,,,,,
,0:10:59,148,,,,,,,,
,0:11:00,148,,,,,,,,
,0:11:01,148,,,,,,,,
,0:11:02,149,,,,,,,,
,0:11:03,149,,,,,,,,
,0:11:04,148,,,,,,,,
,0:11:05,148,,,,,,,,
,0:11:06,148,,,,,,,,
,0:11:07,146,,,,,,,,
,0:11:08,145,,,,,,,,
,0:11:09,144,,,,,,,,
,0:11:10,143,,,,,,,,
,0:11:11,142,,,,,,,,
